Data,Sabor,Local de venda,Preço,Tamanho,Vendas
2023-04-09,Limão,Praia,11.97,500g,7
2023-04-09,Limão,Praia,19.37,1kg,15
2023-04-09,Limão,Cidade,3.26,Casquinha,10
2023-04-09,Limão,Cidade,6.8,250g,21
2023-04-09,Limão,Cidade,11.95,500g,28
2023-04-09,Limão,Cidade,20.22,1kg,19
2023-04-09,Uva,Supermercado,3.4,Casquinha,29
2023-04-09,Uva,Supermercado,6.39,250g,8
2023-04-09,Uva,Supermercado,12.49,500g,13
2023-04-09,Uva,Supermercado,18.05,1kg,16
2023-04-09,Uva,Shopping,3.28,Casquinha,0
2023-04-09,Uva,Shopping,7.65,250g,1
2023-04-09,Uva,Shopping,12.36,500g,11
2023-04-09,Uva,Shopping,20.96,1kg,3
2023-04-09,Uva,Praia,3.35,Casquinha,4
2023-04-09,Uva,Praia,7.66,250g,7
2023-04-09,Uva,Praia,12.04,500g,6
2023-04-09,Uva,Praia,21.44,1kg,14
2023-04-09,Uva,Cidade,3.19,Casquinha,26
2023-04-09,Uva,Cidade,7.35,250g,3
2023-04-09,Uva,Cidade,12.96,500g,4
2023-04-09,Uva,Cidade,21.46,1kg,0
2023-04-16,Chocolate,Supermercado,3.7,Casquinha,52
2023-04-16,Chocolate,Supermercado,6.37,250g,26
2023-04-16,Chocolate,Supermercado,12.68,500g,17
2023-04-16,Chocolate,Supermercado,19.97,1kg,8
2023-04-16,Chocolate,Shopping,3.46,Casquinha,65
2023-04-16,Chocolate,Shopping,6.76,250g,39
2023-04-16,Chocolate,Shopping,11.22,500g,16
2023-04-16,Chocolate,Shopping,20.02,1kg,30
2023-04-16,Chocolate,Praia,3.6,Casquinha,53
2023-04-16,Chocolate,Praia,6.36,250g,41
2023-04-16,Chocolate,Praia,12.81,500g,28
2023-04-16,Chocolate,Praia,21.88,1kg,24
2023-04-16,Chocolate,Cidade,3.53,Casquinha,21
2023-04-16,Chocolate,Cidade,7.22,250g,25
2023-04-16,Chocolate,Cidade,11.35,500g,16
2023-04-16,Chocolate,Cidade,20.21,1kg,2
2023-04-16,Morango,Supermercado,3.35,Casquinha,25
2023-04-16,Morango,Supermercado,6.66,250g,23
2023-04-16,Morango,Supermercado,10.92,500g,35
2023-04-16,Morango,Supermercado,18.78,1kg,18
2023-04-16,Morango,Shopping,3.41,Casquinha,35
2023-04-16,Morango,Shopping,6.85,250g,21
2023-04-16,Morango,Shopping,12.06,500g,29
2023-04-16,Morango,Shopping,21.91,1kg,0
2023-04-16,Morango,Praia,3.85,Casquinha,37
2023-04-16,Morango,Praia,6.99,250g,43
2023-04-16,Morango,Praia,11.66,500g,21
2023-04-16,Morango,Praia,20.08,1kg,17
2023-04-16,Morango,Cidade,3.84,Casquinha,21
2023-04-16,Morango,Cidade,6.33,250g,25
2023-04-16,Morango,Cidade,11.65,500g,40
2023-04-16,Morango,Cidade,20.16,1kg,28
2023-04-16,Creme,Supermercado,3.64,Casquinha,45
2023-04-16,Creme,Supermercado,6.47,250g,11
2023-04-16,Creme,Supermercado,11.44,500g,11
2023-04-16,Creme,Supermercado,21.71,1kg,12
2023-04-16,Creme,Shopping,3.64,Casquinha,42
2023-04-16,Creme,Shopping,6.9,250g,2
2023-04-16,Creme,Shopping,11.92,500g,5
2023-04-16,Creme,Shopping,18.88,1kg,6
2023-04-16,Creme,Praia,3.16,Casquinha,26
2023-04-16,Creme,Praia,6.34,250g,12
2023-04-16,Creme,Praia,12.26,500g,10
2023-04-16,Creme,Praia,20.38,1kg,15
2023-04-16,Creme,Cidade,3.85,Casquinha,22
2023-04-16,Creme,Cidade,6.39,250g,31
2023-04-16,Creme,Cidade,11.51,500g,18
2023-04-16,Creme,Cidade,20.64,1kg,0
2023-04-16,Limão,Supermercado,3.67,Casquinha,13
2023-04-16,Limão,Supermercado,6.73,250g,3
2023-04-16,Limão,Supermercado,11.67,500g,0
2023-04-16,Limão,Supermercado,19.95,1kg,0
2023-04-16,Limão,Shopping,3.44,Casquinha,17
2023-04-16,Limão,Shopping,6.71,250g,26
2023-04-16,Limão,Shopping,12.66,500g,8
2023-04-16,Limão,Shopping,20.67,1kg,19
2023-04-16,Limão,Praia,3.19,Casquinha,19
2023-04-16,Limão,Praia,6.34,250g,18
2023-04-16,Limão,Praia,12.27,500g,25
2023-04-16,Limão,Praia,21.58,1kg,2
2023-04-16,Limão,Cidade,3.25,Casquinha,22
2023-04-16,Limão,Cidade,6.46,250g,32
2023-04-16,Limão,Cidade,12.36,500g,15
2023-04-16,Limão,Cidade,21.71,1kg,33
2023-04-16,Uva,Supermercado,3.51,Casquinha,14
2023-04-16,Uva,Supermercado,6.46,250g,12
2023-04-16,Uva,Supermercado,11.93,500g,11
2023-04-16,Uva,Supermercado,20.77,1kg,0
2023-04-16,Uva,Shopping,3.48,Casquinha,11
2023-04-16,Uva,Shopping,6.41,250g,0
2023-04-16,Uva,Shopping,12.44,500g,8
2023-04-16,Uva,Shopping,20.27,1kg,0
2023-04-16,Uva,Praia,3.8,Casquinha,6
2023-04-16,Uva,Praia,6.91,250g,15
2023-04-16,Uva,Praia,12.37,500g,17
2023-04-16,Uva,Praia,18.72,1kg,11
2023-04-16,Uva,Cidade,3.82,Casquinha,18
2023-04-16,Uva,Cidade,7.33,250g,19
2023-04-16,Uva,Cidade,10.97,500g,8
2023-04-16,Uva,Cidade,18.86,1kg,0
2023-04-23,Chocolate,Supermercado,3.75,Casquinha,60
2023-04-23,Chocolate,Supermercado,7.21,250g,24
2023-04-23,Chocolate,Supermercado,11.57,500g,16
2023-04-23,Chocolate,Supermercado,21.19,1kg,5
2023-04-23,Chocolate,Shopping,3.56,Casquinha,45
2023-04-23,Chocolate,Shopping,6.38,250g,21
2023-04-23,Chocolate,Shopping,12.48,500g,38
2023-04-23,Chocolate,Shopping,21.71,1kg,11
2023-04-23,Chocolate,Praia,3.68,Casquinha,38
2023-04-23,Chocolate,Praia,7.43,250g,34
2023-04-23,Chocolate,Praia,11.91,500g,30
2023-04-23,Chocolate,Praia,19.17,1kg,17
2023-04-23,Chocolate,Cidade,3.18,Casquinha,41
2023-04-23,Chocolate,Cidade,6.69,250g,39
2023-04-23,Chocolate,Cidade,12.52,500g,34
2023-04-23,Chocolate,Cidade,18.84,1kg,25
2023-04-23,Morango,Supermercado,3.49,Casquinha,37
2023-04-23,Morango,Supermercado,7.49,250g,21
2023-04-23,Morango,Supermercado,11.06,500g,25
2023-04-23,Morango,Supermercado,19.39,1kg,21
2023-04-23,Morango,Shopping,3.63,Casquinha,52
2023-04-23,Morango,Shopping,7.23,250g,31
2023-04-23,Morango,Shopping,12.15,500g,21
2023-04-23,Morango,Shopping,21.63,1kg,23
2023-04-23,Morango,Praia,3.56,Casquinha,53
2023-04-23,Morango,Praia,7.68,250g,40
2023-04-23,Morango,Praia,10.98,500g,8
2023-04-23,Morango,Praia,20.52,1kg,13
2023-04-23,Morango,Cidade,3.71,Casquinha,34
2023-04-23,Morango,Cidade,7.4,250g,30
2023-04-23,Morango,Cidade,13.0,500g,8
2023-04-23,Morango,Cidade,20.43,1kg,22
2023-04-23,Creme,Supermercado,3.83,Casquinha,26
2023-04-23,Creme,Supermercado,6.64,250g,22
2023-04-23,Creme,Supermercado,13.09,500g,13
2023-04-23,Creme,Supermercado,19.68,1kg,8
2023-04-23,Creme,Shopping,3.56,Casquinha,9
2023-04-23,Creme,Shopping,7.59,250g,25
2023-04-23,Creme,Shopping,13.0,500g,2
2023-04-23,Creme,Shopping,20.81,1kg,0
2023-04-23,Creme,Praia,3.61,Casquinha,20
2023-04-23,Creme,Praia,6.79,250g,6
2023-04-23,Creme,Praia,11.36,500g,38
2023-04-23,Creme,Praia,20.97,1kg,10
2023-04-23,Creme,Cidade,3.7,Casquinha,41
2023-04-23,Creme,Cidade,6.31,250g,13
2023-04-23,Creme,Cidade,11.94,500g,21
2023-04-23,Creme,Cidade,19.9,1kg,24
2023-04-23,Limão,Supermercado,3.6,Casquinha,22
2023-04-23,Limão,Supermercado,7.42,250g,23
2023-04-23,Limão,Supermercado,13.15,500g,18
2023-04-23,Limão,Supermercado,18.15,1kg,26
2023-04-23,Limão,Shopping,3.41,Casquinha,32
2023-04-23,Limão,Shopping,6.91,250g,16
2023-04-23,Limão,Shopping,13.1,500g,20
2023-04-23,Limão,Shopping,19.68,1kg,0
2023-04-23,Limão,Praia,3.49,Casquinha,18
2023-04-23,Limão,Praia,6.44,250g,27
2023-04-23,Limão,Praia,12.05,500g,28
2023-04-23,Limão,Praia,21.87,1kg,12
2023-04-23,Limão,Cidade,3.19,Casquinha,37
2023-04-23,Limão,Cidade,7.68,250g,23
2023-04-23,Limão,Cidade,13.06,500g,13
2023-04-23,Limão,Cidade,18.65,1kg,27
2023-04-23,Uva,Supermercado,3.42,Casquinha,29
2023-04-23,Uva,Supermercado,7.19,250g,16
2023-04-23,Uva,Supermercado,12.51,500g,24
2023-04-23,Uva,Supermercado,18.57,1kg,0
2023-04-23,Uva,Shopping,3.26,Casquinha,10
2023-04-23,Uva,Shopping,7.58,250g,0
2023-04-23,Uva,Shopping,12.21,500g,0
2023-04-23,Uva,Shopping,21.68,1kg,0
2023-04-23,Uva,Praia,3.45,Casquinha,6
2023-04-23,Uva,Praia,6.83,250g,35
2023-04-23,Uva,Praia,11.34,500g,20
2023-04-23,Uva,Praia,19.1,1kg,16
2023-04-23,Uva,Cidade,3.7,Casquinha,9
2023-04-23,Uva,Cidade,7.5,250g,1
2023-04-23,Uva,Cidade,11.28,500g,0
2023-04-23,Uva,Cidade,19.79,1kg,0
2023-04-30,Chocolate,Supermercado,3.74,Casquinha,49
2023-04-30,Chocolate,Supermercado,7.16,250g,26
2023-04-30,Chocolate,Supermercado,12.07,500g,12
2023-04-30,Chocolate,Supermercado,20.5,1kg,10
2023-04-30,Chocolate,Shopping,3.46,Casquinha,37
2023-04-30,Chocolate,Shopping,7.02,250g,35
2023-04-30,Chocolate,Shopping,11.8,500g,17
2023-04-30,Chocolate,Shopping,19.08,1kg,30
2023-04-30,Chocolate,Praia,3.75,Casquinha,66
2023-04-30,Chocolate,Praia,7.16,250g,52
2023-04-30,Chocolate,Praia,12.53,500g,26
2023-04-30,Chocolate,Praia,20.89,1kg,23
2023-04-30,Chocolate,Cidade,3.21,Casquinha,36
2023-04-30,Chocolate,Cidade,7.03,250g,28
2023-04-30,Chocolate,Cidade,12.37,500g,19
2023-04-30,Chocolate,Cidade,21.72,1kg,6
2023-04-30,Morango,Supermercado,3.46,Casquinha,36
2023-04-30,Morango,Supermercado,7.44,250g,24
2023-04-30,Morango,Supermercado,12.81,500g,27
2023-04-30,Morango,Supermercado,18.33,1kg,22
2023-04-30,Morango,Shopping,3.31,Casquinha,31
2023-04-30,Morango,Shopping,6.86,250g,28
2023-04-30,Morango,Shopping,12.82,500g,16
2023-04-30,Morango,Shopping,19.5,1kg,5
2023-04-30,Morango,Praia,3.39,Casquinha,31
2023-04-30,Morango,Praia,6.54,250g,23
2023-04-30,Morango,Praia,12.34,500g,24
2023-04-30,Morango,Praia,19.19,1kg,26
2023-04-30,Morango,Cidade,3.26,Casquinha,21
2023-04-30,Morango,Cidade,7.14,250g,15
2023-04-30,Morango,Cidade,12.66,500g,41
2023-04-30,Morango,Cidade,20.87,1kg,7
2023-04-30,Creme,Supermercado,3.82,Casquinha,43
2023-04-30,Creme,Supermercado,7.1,250g,12
2023-04-30,Creme,Supermercado,11.97,500g,7
2023-04-30,Creme,Supermercado,18.5,1kg,27
2023-04-30,Creme,Shopping,3.49,Casquinha,10
2023-04-30,Creme,Shopping,7.61,250g,19
2023-04-30,Creme,Shopping,11.35,500g,3
2023-04-30,Creme,Shopping,20.14,1kg,7
2023-04-30,Creme,Praia,3.37,Casquinha,18
2023-04-30,Creme,Praia,6.38,250g,23
2023-04-30,Creme,Praia,12.67,500g,5
2023-04-30,Creme,Praia,18.19,1kg,26
2023-04-30,Creme,Cidade,3.76,Casquinha,6
2023-04-30,Creme,Cidade,7.34,250g,17
2023-04-30,Creme,Cidade,12.9,500g,3
2023-04-30,Creme,Cidade,19.73,1kg,0
2023-04-30,Limão,Supermercado,3.8,Casquinha,10
2023-04-30,Limão,Supermercado,6.56,250g,23
2023-04-30,Limão,Supermercado,11.35,500g,3
2023-04-30,Limão,Supermercado,20.63,1kg,1
2023-04-30,Limão,Shopping,3.23,Casquinha,34
2023-04-30,Limão,Shopping,6.71,250g,0
2023-04-30,Limão,Shopping,10.96,500g,15
2023-04-30,Limão,Shopping,18.26,1kg,17
2023-04-30,Limão,Praia,3.42,Casquinha,30
2023-04-30,Limão,Praia,7.03,250g,1
2023-04-30,Limão,Praia,11.95,500g,6
2023-04-30,Limão,Praia,20.97,1kg,6
2023-04-30,Limão,Cidade,3.77,Casquinha,29
2023-04-30,Limão,Cidade,7.63,250g,24
2023-04-30,Limão,Cidade,11.41,500g,0
2023-04-30,Limão,Cidade,21.08,1kg,21
2023-04-30,Uva,Supermercado,3.75,Casquinha,18
2023-04-30,Uva,Supermercado,6.46,250g,0
2023-04-30,Uva,Supermercado,11.8,500g,0
2023-04-30,Uva,Supermercado,21.58,1kg,1
2023-04-30,Uva,Shopping,3.25,Casquinha,20
2023-04-30,Uva,Shopping,7.58,250g,11
2023-04-30,Uva,Shopping,12.7,500g,11
2023-04-30,Uva,Shopping,19.11,1kg,0
2023-04-30,Uva,Praia,3.8,Casquinha,26
2023-04-30,Uva,Praia,6.42,250g,18
2023-04-30,Uva,Praia,12.2,500g,12
2023-04-30,Uva,Praia,18.11,1kg,9
2023-04-30,Uva,Cidade,3.81,Casquinha,15
2023-04-30,Uva,Cidade,7.27,250g,5
2023-04-30,Uva,Cidade,11.06,500g,0
2023-04-30,Uva,Cidade,21.05,1kg,3
2023-05-07,Chocolate,Supermercado,3.74,Casquinha,30
2023-05-07,Chocolate,Supermercado,6.32,250g,32
2023-05-07,Chocolate,Supermercado,12.48,500g,44
2023-05-07,Chocolate,Supermercado,21.25,1kg,24
2023-05-07,Chocolate,Shopping,3.45,Casquinha,59
2023-05-07,Chocolate,Shopping,7.61,250g,35
2023-05-07,Chocolate,Shopping,13.04,500g,4
2023-05-07,Chocolate,Shopping,21.99,1kg,22
2023-05-07,Chocolate,Praia,3.63,Casquinha,63
2023-05-07,Chocolate,Praia,6.88,250g,15
2023-05-07,Chocolate,Praia,12.93,500g,41
2023-05-07,Chocolate,Praia,21.36,1kg,20
2023-05-07,Chocolate,Cidade,3.73,Casquinha,49
2023-05-07,Chocolate,Cidade,6.84,250g,34
2023-05-07,Chocolate,Cidade,11.08,500g,23
2023-05-07,Chocolate,Cidade,18.51,1kg,30
2023-05-07,Morango,Supermercado,3.23,Casquinha,39
2023-05-07,Morango,Supermercado,7.3,250g,18
2023-05-07,Morango,Supermercado,11.29,500g,15
2023-05-07,Morango,Supermercado,21.17,1kg,22
2023-05-07,Morango,Shopping,3.49,Casquinha,24
2023-05-07,Morango,Shopping,6.79,250g,36
2023-05-07,Morango,Shopping,12.82,500g,9
2023-05-07,Morango,Shopping,20.51,1kg,32
2023-05-07,Morango,Praia,3.24,Casquinha,45
2023-05-07,Morango,Praia,6.63,250g,30
2023-05-07,Morango,Praia,12.53,500g,43
2023-05-07,Morango,Praia,18.82,1kg,9
2023-05-07,Morango,Cidade,3.48,Casquinha,45
2023-05-07,Morango,Cidade,7.09,250g,43
2023-05-07,Morango,Cidade,12.28,500g,16
2023-05-07,Morango,Cidade,21.6,1kg,15
2023-05-07,Creme,Supermercado,3.73,Casquinha,24
2023-05-07,Creme,Supermercado,7.38,250g,7
2023-05-07,Creme,Supermercado,13.15,500g,13
2023-05-07,Creme,Supermercado,19.58,1kg,21
2023-05-07,Creme,Shopping,3.47,Casquinha,12
2023-05-07,Creme,Shopping,6.33,250g,26
2023-05-07,Creme,Shopping,11.14,500g,0
2023-05-07,Creme,Shopping,21.06,1kg,6
2023-05-07,Creme,Praia,3.22,Casquinha,35
2023-05-07,Creme,Praia,6.45,250g,28
2023-05-07,Creme,Praia,11.85,500g,28
2023-05-07,Creme,Praia,21.12,1kg,0
2023-05-07,Creme,Cidade,3.79,Casquinha,35
2023-05-07,Creme,Cidade,6.95,250g,31
2023-05-07,Creme,Cidade,12.25,500g,10
2023-05-07,Creme,Cidade,21.68,1kg,12
2023-05-07,Limão,Supermercado,3.49,Casquinha,26
2023-05-07,Limão,Supermercado,7.56,250g,11
2023-05-07,Limão,Supermercado,11.9,500g,0
2023-05-07,Limão,Supermercado,21.87,1kg,6
2023-05-07,Limão,Shopping,3.3,Casquinha,24
2023-05-07,Limão,Shopping,6.64,250g,2
2023-05-07,Limão,Shopping,13.05,500g,0
2023-05-07,Limão,Shopping,18.65,1kg,22
2023-05-07,Limão,Praia,3.5,Casquinha,34
2023-05-07,Limão,Praia,6.31,250g,15
2023-05-07,Limão,Praia,13.14,500g,4
2023-05-07,Limão,Praia,18.19,1kg,14
2023-05-07,Limão,Cidade,3.53,Casquinha,13
2023-05-07,Limão,Cidade,6.64,250g,4
2023-05-07,Limão,Cidade,12.36,500g,4
2023-05-07,Limão,Cidade,20.11,1kg,10
2023-05-07,Uva,Supermercado,3.7,Casquinha,19
2023-05-07,Uva,Supermercado,6.51,250g,11
2023-05-07,Uva,Supermercado,13.18,500g,17
2023-05-07,Uva,Supermercado,20.06,1kg,25
2023-05-07,Uva,Shopping,3.17,Casquinha,14
2023-05-07,Uva,Shopping,6.43,250g,14
2023-05-07,Uva,Shopping,10.85,500g,8
2023-05-07,Uva,Shopping,20.46,1kg,0
2023-05-07,Uva,Praia,3.5,Casquinha,19
2023-05-07,Uva,Praia,7.02,250g,0
2023-05-07,Uva,Praia,10.85,500g,8
2023-05-07,Uva,Praia,21.6,1kg,6
2023-05-07,Uva,Cidade,3.66,Casquinha,16
2023-05-07,Uva,Cidade,6.93,250g,19
2023-05-07,Uva,Cidade,11.33,500g,12
2023-05-07,Uva,Cidade,18.94,1kg,8
2023-05-14,Chocolate,Supermercado,3.27,Casquinha,33
2023-05-14,Chocolate,Supermercado,6.89,250g,39
2023-05-14,Chocolate,Supermercado,11.72,500g,28
2023-05-14,Chocolate,Supermercado,20.36,1kg,23
2023-05-14,Chocolate,Shopping,3.34,Casquinha,39
2023-05-14,Chocolate,Shopping,7.66,250g,32
2023-05-14,Chocolate,Shopping,12.19,500g,26
2023-05-14,Chocolate,Shopping,19.35,1kg,20
2023-05-14,Chocolate,Praia,3.82,Casquinha,49
2023-05-14,Chocolate,Praia,7.21,250g,38
2023-05-14,Chocolate,Praia,12.15,500g,34
2023-05-14,Chocolate,Praia,20.41,1kg,25
2023-05-14,Chocolate,Cidade,3.72,Casquinha,31
2023-05-14,Chocolate,Cidade,6.9,250g,22
2023-05-14,Chocolate,Cidade,12.43,500g,29
2023-05-14,Chocolate,Cidade,19.58,1kg,8
2023-05-14,Morango,Supermercado,3.71,Casquinha,35
2023-05-14,Morango,Supermercado,7.21,250g,22
2023-05-14,Morango,Supermercado,13.06,500g,29
2023-05-14,Morango,Supermercado,21.62,1kg,21
2023-05-14,Morango,Shopping,3.62,Casquinha,38
2023-05-14,Morango,Shopping,7.35,250g,18
2023-05-14,Morango,Shopping,11.82,500g,25
2023-05-14,Morango,Shopping,21.9,1kg,17
2023-05-14,Morango,Praia,3.82,Casquinha,33
2023-05-14,Morango,Praia,6.45,250g,12
2023-05-14,Morango,Praia,11.39,500g,20
2023-05-14,Morango,Praia,20.48,1kg,26
2023-05-14,Morango,Cidade,3.62,Casquinha,28
2023-05-14,Morango,Cidade,6.73,250g,30
2023-05-14,Morango,Cidade,11.88,500g,19
2023-05-14,Morango,Cidade,21.52,1kg,27
2023-05-14,Creme,Supermercado,3.39,Casquinha,21
2023-05-14,Creme,Supermercado,7.38,250g,26
2023-05-14,Creme,Supermercado,11.9,500g,12
2023-05-14,Creme,Supermercado,19.61,1kg,6
2023-05-14,Creme,Shopping,3.67,Casquinha,27
2023-05-14,Creme,Shopping,7.3,250g,12
2023-05-14,Creme,Shopping,12.37,500g,7
2023-05-14,Creme,Shopping,20.35,1kg,16
2023-05-14,Creme,Praia,3.81,Casquinha,48
2023-05-14,Creme,Praia,7.33,250g,39
2023-05-14,Creme,Praia,11.6,500g,24
2023-05-14,Creme,Praia,18.04,1kg,16
2023-05-14,Creme,Cidade,3.76,Casquinha,25
2023-05-14,Creme,Cidade,7.49,250g,5
2023-05-14,Creme,Cidade,12.78,500g,35
2023-05-14,Creme,Cidade,19.56,1kg,5
2023-05-14,Limão,Supermercado,3.4,Casquinha,36
2023-05-14,Limão,Supermercado,7.0,250g,10
2023-05-14,Limão,Supermercado,12.75,500g,2
2023-05-14,Limão,Supermercado,19.83,1kg,29
2023-05-14,Limão,Shopping,3.72,Casquinha,28
2023-05-14,Limão,Shopping,7.3,250g,14
2023-05-14,Limão,Shopping,12.13,500g,0
2023-05-14,Limão,Shopping,21.94,1kg,4
2023-05-14,Limão,Praia,3.53,Casquinha,12
2023-05-14,Limão,Praia,6.75,250g,27
2023-05-14,Limão,Praia,11.61,500g,11
2023-05-14,Limão,Praia,20.07,1kg,29
2023-05-14,Limão,Cidade,3.56,Casquinha,18
2023-05-14,Limão,Cidade,7.39,250g,16
2023-05-14,Limão,Cidade,12.15,500g,0
2023-05-14,Limão,Cidade,19.64,1kg,20
2023-05-14,Uva,Supermercado,3.31,Casquinha,13
2023-05-14,Uva,Supermercado,7.69,250g,14
2023-05-14,Uva,Supermercado,11.98,500g,8
2023-05-14,Uva,Supermercado,18.16,1kg,0
2023-05-14,Uva,Shopping,3.78,Casquinha,18
2023-05-14,Uva,Shopping,7.15,250g,17
2023-05-14,Uva,Shopping,12.19,500g,11
2023-05-14,Uva,Shopping,21.9,1kg,19
2023-05-14,Uva,Praia,3.73,Casquinha,16
2023-05-14,Uva,Praia,7.3,250g,0
2023-05-14,Uva,Praia,12.66,500g,9
2023-05-14,Uva,Praia,18.94,1kg,6
2023-05-14,Uva,Cidade,3.76,Casquinha,18
2023-05-14,Uva,Cidade,6.67,250g,0
2023-05-14,Uva,Cidade,11.66,500g,30
2023-05-14,Uva,Cidade,19.31,1kg,6
2023-05-21,Chocolate,Supermercado,3.63,Casquinha,40
2023-05-21,Chocolate,Supermercado,6.86,250g,35
2023-05-21,Chocolate,Supermercado,12.59,500g,19
2023-05-21,Chocolate,Supermercado,18.47,1kg,10
2023-05-21,Chocolate,Shopping,3.47,Casquinha,23
2023-05-21,Chocolate,Shopping,6.34,250g,29
2023-05-21,Chocolate,Shopping,12.53,500g,28
2023-05-21,Chocolate,Shopping,19.74,1kg,4
2023-05-21,Chocolate,Praia,3.19,Casquinha,67
2023-05-21,Chocolate,Praia,7.5,250g,7
2023-05-21,Chocolate,Praia,12.56,500g,21
2023-05-21,Chocolate,Praia,19.83,1kg,18
2023-05-21,Chocolate,Cidade,3.84,Casquinha,58
2023-05-21,Chocolate,Cidade,7.26,250g,31
2023-05-21,Chocolate,Cidade,12.84,500g,30
2023-05-21,Chocolate,Cidade,21.53,1kg,10
2023-05-21,Morango,Supermercado,3.27,Casquinha,37
2023-05-21,Morango,Supermercado,7.39,250g,24
2023-05-21,Morango,Supermercado,11.48,500g,0
2023-05-21,Morango,Supermercado,19.96,1kg,28
2023-05-21,Morango,Shopping,3.4,Casquinha,40
2023-05-21,Morango,Shopping,7.39,250g,10
2023-05-21,Morango,Shopping,12.9,500g,21
2023-05-21,Morango,Shopping,19.02,1kg,10
2023-05-21,Morango,Praia,3.45,Casquinha,40
2023-05-21,Morango,Praia,6.58,250g,39
2023-05-21,Morango,Praia,11.18,500g,39
2023-05-21,Morango,Praia,21.99,1kg,16
2023-05-21,Morango,Cidade,3.7,Casquinha,38
2023-05-21,Morango,Cidade,7.55,250g,30
2023-05-21,Morango,Cidade,10.98,500g,18
2023-05-21,Morango,Cidade,21.69,1kg,21
2023-05-21,Creme,Supermercado,3.2,Casquinha,37
2023-05-21,Creme,Supermercado,7.7,250g,29
2023-05-21,Creme,Supermercado,12.65,500g,26
2023-05-21,Creme,Supermercado,19.47,1kg,0
2023-05-21,Creme,Shopping,3.29,Casquinha,17
2023-05-21,Creme,Shopping,7.07,250g,10
2023-05-21,Creme,Shopping,12.97,500g,13
2023-05-21,Creme,Shopping,19.02,1kg,8
2023-05-21,Creme,Praia,3.22,Casquinha,47
2023-05-21,Creme,Praia,7.11,250g,6
2023-05-21,Creme,Praia,12.1,500g,31
2023-05-21,Creme,Praia,21.31,1kg,4
2023-05-21,Creme,Cidade,3.39,Casquinha,25
2023-05-21,Creme,Cidade,6.49,250g,14
2023-05-21,Creme,Cidade,11.92,500g,14
2023-05-21,Creme,Cidade,18.88,1kg,0
2023-05-21,Limão,Supermercado,3.67,Casquinha,21
2023-05-21,Limão,Supermercado,6.54,250g,10
2023-05-21,Limão,Supermercado,10.8,500g,15
2023-05-21,Limão,Supermercado,18.4,1kg,17
2023-05-21,Limão,Shopping,3.61,Casquinha,13
2023-05-21,Limão,Shopping,6.89,250g,37
2023-05-21,Limão,Shopping,12.93,500g,5
2023-05-21,Limão,Shopping,19.32,1kg,0
2023-05-21,Limão,Praia,3.69,Casquinha,35
2023-05-21,Limão,Praia,7.68,250g,26
2023-05-21,Limão,Praia,10.82,500g,27
2023-05-21,Limão,Praia,21.67,1kg,18
2023-05-21,Limão,Cidade,3.77,Casquinha,18
2023-05-21,Limão,Cidade,6.32,250g,15
2023-05-21,Limão,Cidade,12.11,500g,0
2023-05-21,Limão,Cidade,19.6,1kg,0
2023-05-21,Uva,Supermercado,3.79,Casquinha,23
2023-05-21,Uva,Supermercado,7.56,250g,6
2023-05-21,Uva,Supermercado,12.0,500g,23
2023-05-21,Uva,Supermercado,20.83,1kg,2
2023-05-21,Uva,Shopping,3.38,Casquinha,9
2023-05-21,Uva,Shopping,6.48,250g,4
2023-05-21,Uva,Shopping,11.51,500g,14
2023-05-21,Uva,Shopping,21.82,1kg,0
2023-05-21,Uva,Praia,3.63,Casquinha,10
2023-05-21,Uva,Praia,6.75,250g,27
2023-05-21,Uva,Praia,12.83,500g,8
2023-05-21,Uva,Praia,18.04,1kg,16
2023-05-21,Uva,Cidade,3.7,Casquinha,14
2023-05-21,Uva,Cidade,7.26,250g,24
2023-05-21,Uva,Cidade,13.0,500g,10
2023-05-21,Uva,Cidade,19.16,1kg,37
2023-05-28,Chocolate,Supermercado,3.36,Casquinha,39
2023-05-28,Chocolate,Supermercado,6.53,250g,44
2023-05-28,Chocolate,Supermercado,11.03,500g,0
2023-05-28,Chocolate,Supermercado,20.61,1kg,0
2023-05-28,Chocolate,Shopping,3.48,Casquinha,38
2023-05-28,Chocolate,Shopping,7.57,250g,15
2023-05-28,Chocolate,Shopping,11.18,500g,29
2023-05-28,Chocolate,Shopping,20.99,1kg,32
2023-05-28,Chocolate,Praia,3.26,Casquinha,51
2023-05-28,Chocolate,Praia,7.49,250g,41
2023-05-28,Chocolate,Praia,11.39,500g,37
2023-05-28,Chocolate,Praia,19.59,1kg,28
2023-05-28,Chocolate,Cidade,3.42,Casquinha,35
2023-05-28,Chocolate,Cidade,7.33,250g,32
2023-05-28,Chocolate,Cidade,10.9,500g,29
2023-05-28,Chocolate,Cidade,18.39,1kg,7
2023-05-28,Morango,Supermercado,3.83,Casquinha,38
2023-05-28,Morango,Supermercado,7.45,250g,34
2023-05-28,Morango,Supermercado,12.93,500g,26
2023-05-28,Morango,Supermercado,18.78,1kg,10
2023-05-28,Morango,Shopping,3.44,Casquinha,48
2023-05-28,Morango,Shopping,6.34,250g,27
2023-05-28,Morango,Shopping,11.5,500g,1
2023-05-28,Morango,Shopping,21.1,1kg,25
2023-05-28,Morango,Praia,3.61,Casquinha,36
2023-05-28,Morango,Praia,7.18,250g,25
